TransactionNo,Items,DateTime,DayType,Location,Date,Year,Month,Day,Hour,Month_Number,Day_Number
2506,Original Glazed,2016-03-12 10:53:37,Weekend,Vivo,2016-03-12,2016,March,Saturday,Morning,3,5
2507,Original Glazed,2016-03-12 10:58:48,Weekend,Jurong,2016-03-12,2016,March,Saturday,Morning,3,5
2508,Original Glazed,2016-03-12 11:03:15,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2508,Drinks,2016-03-12 11:03:15,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2509,Chocolate Iced Glazed,2016-03-12 11:04:20,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2510,Original Glazed,2016-03-12 11:05:06,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2511,Original Glazed,2016-03-12 11:08:53,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2511,Glazed Chocolate Cake,2016-03-12 11:08:53,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2512,Glazed Chocolate Cake,2016-03-12 11:16:59,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2512,Original Glazed,2016-03-12 11:16:59,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2512,Chocolate Iced Glazed,2016-03-12 11:16:59,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2513,Chocolate Iced Glazed,2016-03-12 11:18:34,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2513,Drinks,2016-03-12 11:18:34,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2514,Original Glazed,2016-03-12 11:20:05,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2515,Original Glazed,2016-03-12 11:21:47,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2515,Chocolate Iced Glazed,2016-03-12 11:21:47,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2515,Drinks,2016-03-12 11:21:47,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2516,Original Glazed,2016-03-12 11:22:33,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2517,Glazed Chocolate Cake,2016-03-12 11:23:10,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2517,Drinks,2016-03-12 11:23:10,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2518,Glazed Chocolate Cake,2016-03-12 11:27:40,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2518,Glazed Chocolate Cake,2016-03-12 11:27:40,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2518,Chocolate Iced Glazed,2016-03-12 11:27:40,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2519,Original Glazed,2016-03-12 11:30:42,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2519,Drinks,2016-03-12 11:30:42,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2519,Glazed Chocolate Cake,2016-03-12 11:30:42,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2519,Chocolate Iced Glazed,2016-03-12 11:30:42,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2520,Original Glazed,2016-03-12 11:31:42,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2521,Original Glazed,2016-03-12 11:38:50,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2521,Glazed Chocolate Cake,2016-03-12 11:38:50,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2522,Glazed Chocolate Cake,2016-03-12 11:41:44,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2522,Original Glazed,2016-03-12 11:41:44,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2522,Original Glazed,2016-03-12 11:41:44,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2523,Chocolate Iced Glazed,2016-03-12 11:45:39,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2524,Original Glazed,2016-03-12 11:50:58,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2524,Glazed Chocolate Cake,2016-03-12 11:50:58,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2525,Original Glazed,2016-03-12 11:58:05,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2526,Chocolate Iced Glazed,2016-03-12 12:24:36,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2526,Original Glazed,2016-03-12 12:24:36,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2527,Original Glazed,2016-03-12 12:34:55,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2527,Original Glazed,2016-03-12 12:34:55,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2527,Glazed Chocolate Cake,2016-03-12 12:34:55,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2527,Glazed Chocolate Cake,2016-03-12 12:34:55,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2527,Chocolate Iced Glazed,2016-03-12 12:34:55,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2528,Glazed Chocolate Cake,2016-03-12 12:43:56,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2529,Drinks,2016-03-12 12:45:38,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2530,Original Glazed,2016-03-12 12:47:27,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2530,Glazed Chocolate Cake,2016-03-12 12:47:27,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2530,Glazed Chocolate Cake,2016-03-12 12:47:27,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2532,Glazed Chocolate Cake,2016-03-12 12:50:18,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2532,Glazed Chocolate Cake,2016-03-12 12:50:18,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2532,Original Glazed,2016-03-12 12:50:18,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2533,Original Glazed,2016-03-12 12:55:50,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2533,Drinks,2016-03-12 12:55:50,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2534,Chocolate Iced Glazed,2016-03-12 12:56:54,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2535,Original Glazed,2016-03-12 13:10:18,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2535,Chocolate Iced Glazed,2016-03-12 13:10:18,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2536,Original Glazed,2016-03-12 13:17:24,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2536,Glazed Chocolate Cake,2016-03-12 13:17:24,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2537,Chocolate Iced Glazed,2016-03-12 13:18:39,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2537,Drinks,2016-03-12 13:18:39,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2537,Original Glazed,2016-03-12 13:18:39,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2538,Glazed Chocolate Cake,2016-03-12 13:21:46,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2538,Original Glazed,2016-03-12 13:21:46,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2539,Original Glazed,2016-03-12 13:26:21,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2539,Original Glazed,2016-03-12 13:26:21,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2540,Chocolate Iced Glazed,2016-03-12 13:28:12,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2540,Chocolate Iced Glazed,2016-03-12 13:28:12,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2540,Drinks,2016-03-12 13:28:12,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2541,Glazed Chocolate Cake,2016-03-12 13:38:21,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2541,Drinks,2016-03-12 13:38:21,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2543,Chocolate Iced Glazed,2016-03-12 13:45:20,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2543,Glazed Chocolate Cake,2016-03-12 13:45:20,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2545,Chocolate Iced Glazed,2016-03-12 13:53:32,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2545,Chocolate Iced Glazed,2016-03-12 13:53:32,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2545,Original Glazed,2016-03-12 13:53:32,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2545,Original Glazed,2016-03-12 13:53:32,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2546,Chocolate Iced Glazed,2016-03-12 14:03:00,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2547,Glazed Chocolate Cake,2016-03-12 14:05:50,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2547,Original Glazed,2016-03-12 14:05:50,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2547,Drinks,2016-03-12 14:05:50,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2547,Chocolate Iced Glazed,2016-03-12 14:05:50,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2548,Original Glazed,2016-03-12 14:07:07,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2548,Glazed Chocolate Cake,2016-03-12 14:07:07,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2549,Chocolate Iced Glazed,2016-03-12 14:12:03,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2549,Glazed Chocolate Cake,2016-03-12 14:12:03,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2550,Drinks,2016-03-12 14:13:40,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2550,Glazed Chocolate Cake,2016-03-12 14:13:40,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2551,Glazed Chocolate Cake,2016-03-12 14:21:31,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2551,Drinks,2016-03-12 14:21:31,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Chocolate Iced Glazed,2016-03-12 14:28:06,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Glazed Chocolate Cake,2016-03-12 14:28:06,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Glazed Chocolate Cake,2016-03-12 14:28:06,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Glazed Chocolate Cake,2016-03-12 14:28:06,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Original Glazed,2016-03-12 14:28:06,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Original Glazed,2016-03-12 14:28:06,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2552,Glazed Chocolate Cake,2016-03-12 14:28:06,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2553,Original Glazed,2016-03-12 14:29:01,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2554,Glazed Chocolate Cake,2016-03-12 14:34:31,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2554,Original Glazed,2016-03-12 14:34:31,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2554,Original Glazed,2016-03-12 14:34:31,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2555,Drinks,2016-03-12 14:37:36,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2555,Original Glazed,2016-03-12 14:37:36,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2555,Original Glazed,2016-03-12 14:37:36,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2555,Drinks,2016-03-12 14:37:36,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2556,Original Glazed,2016-03-12 14:41:34,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2556,Drinks,2016-03-12 14:41:34,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2556,Chocolate Iced Glazed,2016-03-12 14:41:34,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2556,Drinks,2016-03-12 14:41:34,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2557,Original Glazed,2016-03-12 14:47:21,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2558,Glazed Chocolate Cake,2016-03-12 14:50:38,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2559,Chocolate Iced Glazed,2016-03-12 14:55:47,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2559,Chocolate Iced Glazed,2016-03-12 14:55:47,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2560,Drinks,2016-03-12 14:57:53,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2561,Original Glazed,2016-03-12 15:17:19,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2561,Original Glazed,2016-03-12 15:17:19,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2562,Original Glazed,2016-03-12 15:25:53,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2563,Original Glazed,2016-03-12 15:37:11,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2563,Glazed Chocolate Cake,2016-03-12 15:37:11,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2564,Chocolate Iced Glazed,2016-03-12 15:39:35,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2564,Chocolate Iced Glazed,2016-03-12 15:39:35,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2564,Original Glazed,2016-03-12 15:39:35,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2564,Original Glazed,2016-03-12 15:39:35,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2565,Original Glazed,2016-03-12 15:42:03,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2566,Glazed Chocolate Cake,2016-03-12 15:43:10,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2566,Drinks,2016-03-12 15:43:10,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2567,Original Glazed,2016-03-12 15:45:44,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2568,Original Glazed,2016-03-12 15:46:28,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2569,Drinks,2016-03-12 15:48:43,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2569,Chocolate Iced Glazed,2016-03-12 15:48:43,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2569,Drinks,2016-03-12 15:48:43,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2569,Chocolate Iced Glazed,2016-03-12 15:48:43,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2570,Chocolate Iced Glazed,2016-03-12 15:50:17,Weekend,Jurong,2016-03-12,2016,March,Saturday,Afternoon,3,5
2570,Chocolate Iced Glazed,2016-03-12 15:50:17,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2570,Glazed Chocolate Cake,2016-03-12 15:50:17,Weekend,Vivo,2016-03-12,2016,March,Saturday,Afternoon,3,5
2571,Original Glazed,2016-03-12 16:03:05,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2571,Original Glazed,2016-03-12 16:03:05,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2571,Drinks,2016-03-12 16:03:05,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2572,Glazed Chocolate Cake,2016-03-12 16:08:31,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2572,Glazed Chocolate Cake,2016-03-12 16:08:31,Weekend,Vivo,2016-03-12,2016,March,Saturday,Evening,3,5
2573,Original Glazed,2016-03-12 16:13:03,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2573,Original Glazed,2016-03-12 16:13:03,Weekend,Vivo,2016-03-12,2016,March,Saturday,Evening,3,5
2573,Original Glazed,2016-03-12 16:13:03,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2574,Glazed Chocolate Cake,2016-03-12 16:16:00,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2575,Original Glazed,2016-03-12 16:22:47,Weekend,Vivo,2016-03-12,2016,March,Saturday,Evening,3,5
2575,Glazed Chocolate Cake,2016-03-12 16:22:47,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2575,Glazed Chocolate Cake,2016-03-12 16:22:47,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2576,Original Glazed,2016-03-12 16:37:59,Weekend,Vivo,2016-03-12,2016,March,Saturday,Evening,3,5
2576,Glazed Chocolate Cake,2016-03-12 16:37:59,Weekend,Jurong,2016-03-12,2016,March,Saturday,Evening,3,5
2577,Original Glazed,2016-04-12 09:23:12,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2577,Glazed Chocolate Cake,2016-04-12 09:23:12,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2578,Original Glazed,2016-04-12 09:25:28,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2579,Glazed Chocolate Cake,2016-04-12 10:13:39,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2579,Original Glazed,2016-04-12 10:13:39,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2580,Original Glazed,2016-04-12 10:14:25,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2580,Chocolate Iced Glazed,2016-04-12 10:14:25,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2581,Original Glazed,2016-04-12 10:33:49,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2581,Glazed Chocolate Cake,2016-04-12 10:33:49,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2581,Chocolate Iced Glazed,2016-04-12 10:33:49,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2582,Original Glazed,2016-04-12 10:48:04,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2582,Drinks,2016-04-12 10:48:04,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2582,Glazed Chocolate Cake,2016-04-12 10:48:04,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2583,Original Glazed,2016-04-12 10:51:32,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2583,Glazed Chocolate Cake,2016-04-12 10:51:32,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2583,Chocolate Iced Glazed,2016-04-12 10:51:32,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2583,Chocolate Iced Glazed,2016-04-12 10:51:32,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2584,Original Glazed,2016-04-12 10:52:25,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2584,Chocolate Iced Glazed,2016-04-12 10:52:25,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2585,Original Glazed,2016-04-12 10:54:15,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2585,Original Glazed,2016-04-12 10:54:15,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Morning,4,1
2585,Glazed Chocolate Cake,2016-04-12 10:54:15,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2585,Glazed Chocolate Cake,2016-04-12 10:54:15,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Morning,4,1
2586,Original Glazed,2016-04-12 11:07:33,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2586,Drinks,2016-04-12 11:07:33,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2587,Original Glazed,2016-04-12 11:24:07,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2587,Chocolate Iced Glazed,2016-04-12 11:24:07,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2588,Original Glazed,2016-04-12 11:35:33,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2588,Glazed Chocolate Cake,2016-04-12 11:35:33,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2589,Drinks,2016-04-12 11:47:49,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2589,Glazed Chocolate Cake,2016-04-12 11:47:49,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2590,Original Glazed,2016-04-12 11:49:23,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2590,Chocolate Iced Glazed,2016-04-12 11:49:23,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2591,Original Glazed,2016-04-12 11:53:20,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2591,Original Glazed,2016-04-12 11:53:20,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2591,Original Glazed,2016-04-12 11:53:20,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2592,Chocolate Iced Glazed,2016-04-12 11:56:26,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2593,Original Glazed,2016-04-12 11:57:49,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2593,Original Glazed,2016-04-12 11:57:49,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2594,Original Glazed,2016-04-12 12:04:19,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2594,Chocolate Iced Glazed,2016-04-12 12:04:19,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2594,Chocolate Iced Glazed,2016-04-12 12:04:19,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2595,Original Glazed,2016-04-12 12:06:34,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2595,Glazed Chocolate Cake,2016-04-12 12:06:34,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2595,Glazed Chocolate Cake,2016-04-12 12:06:34,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2595,Chocolate Iced Glazed,2016-04-12 12:06:34,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2596,Original Glazed,2016-04-12 12:13:06,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2596,Original Glazed,2016-04-12 12:13:06,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2597,Original Glazed,2016-04-12 12:31:06,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2598,Original Glazed,2016-04-12 12:33:58,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2598,Chocolate Iced Glazed,2016-04-12 12:33:58,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2599,Original Glazed,2016-04-12 12:35:48,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2599,Glazed Chocolate Cake,2016-04-12 12:35:48,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2599,Glazed Chocolate Cake,2016-04-12 12:35:48,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2599,Original Glazed,2016-04-12 12:35:48,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2600,Original Glazed,2016-04-12 12:40:19,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2601,Original Glazed,2016-04-12 12:46:15,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2601,Original Glazed,2016-04-12 12:46:15,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2602,Original Glazed,2016-04-12 12:47:59,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2603,Original Glazed,2016-04-12 13:11:13,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2603,Glazed Chocolate Cake,2016-04-12 13:11:13,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2603,Drinks,2016-04-12 13:11:13,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2603,Chocolate Iced Glazed,2016-04-12 13:11:13,Weekend,Vivo,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2604,Original Glazed,2016-04-12 13:14:33,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2604,Original Glazed,2016-04-12 13:14:33,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2604,Chocolate Iced Glazed,2016-04-12 13:14:33,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2605,Original Glazed,2016-04-12 13:15:56,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
2605,Original Glazed,2016-04-12 13:15:56,Weekend,Jurong,2016-04-12,2016,April,Tuesday,Afternoon,4,1
